STATION,STATION_NAME,DATE,HPCP
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890209 05:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890209 06:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890209 07:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890209 08:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890209 09:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890209 10:00,0.15
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890209 11:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890213 11:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890213 12:00,0.16
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890213 13:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890219 13:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890219 14:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890301 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890302 02:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890302 08:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890302 09:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890302 10:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890302 11:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890302 12:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890302 13:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890302 14:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890302 15:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890324 21:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890324 22:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890324 23:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890325 00:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890325 01:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890325 02:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890325 03:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890325 04:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890325 05:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890325 06:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890325 07:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890325 08:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890325 09:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890325 10:00,0.13
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890325 11:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890401 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890501 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890515 12:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890515 18:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890601 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890701 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890801 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890901 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890916 22:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890916 23:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890919 04:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890919 05:00,0.11
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890919 06:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19890919 07:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19891001 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19891021 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19891022 09:00,0.11
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19891022 10:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19891022 11:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19891022 12:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19891022 18:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19891023 06:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19891101 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19891126 02:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19891126 03:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19891126 04:00,0.15
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19891126 05:00,0.13
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19891126 06:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19891126 07:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19891201 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900101 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900102 00:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900102 01:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900102 02:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900102 03:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900102 04:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900112 23:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900113 00:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900113 06:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900113 07:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900113 08:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900113 20:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900113 21:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900114 01:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900114 04:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900114 05:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900114 16:00,0.18
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900115 06:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900115 07:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900115 09:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900116 19:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900116 20:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900116 21:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900116 22:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900117 00:00,0.11
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900130 18:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900130 19:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900201 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900204 06:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900204 07:00,0.17
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900204 08:00,0.11
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900204 09:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900216 20:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900216 21:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900216 22:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900216 23:00,0.20
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 00:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 01:00,0.15
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 02:00,0.17
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 03:00,0.22
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 04:00,0.11
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 05:00,0.11
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 06:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 07:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 08:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 09:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 10:00,0.18
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 11:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 12:00,0.15
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 13:00,0.15
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 14:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 15:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900217 21:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900218 02:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900218 05:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900218 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900218 07:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900301 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900304 09:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900304 10:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900310 22:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900311 00:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900312 16:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900312 17:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900312 18:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900401 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900404 06:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900404 07:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900404 08:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900404 10:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900416 10:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900416 14:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900423 15:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900423 17:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900430 14:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900430 15:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900430 16:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900501 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900527 23:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900528 00:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900528 01:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900528 02:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900528 03:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900528 04:00,0.15
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900528 05:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900528 06:00,0.20
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900528 07:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900601 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900701 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900801 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900806 20:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19900901 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19901001 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19901101 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19901119 23:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19901120 00:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19901120 01:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19901126 00:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19901201 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19901219 17:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19901219 18:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910101 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910103 04:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910103 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910103 10:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910103 11:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910103 12:00,0.13
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910103 13:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910103 14:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910103 15:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910103 16:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910103 17:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910103 18:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910103 19:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910103 20:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910103 21:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910103 22:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910104 02:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910104 03:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910104 04:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910104 05:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910104 06:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910104 07:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910104 08:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910104 09:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910104 14:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910105 00:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910109 09:00,0.15
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910109 10:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910109 11:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910109 12:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910109 13:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910121 07:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910201 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910227 11:00,0.11
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910227 12:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910227 13:00,0.13
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910227 14:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910227 15:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910227 16:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910227 17:00,0.13
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910227 18:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910227 19:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910227 20:00,0.31
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910227 21:00,0.26
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910227 22:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910228 01:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910228 02:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910228 03:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910228 05:00,0.22
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910228 06:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910228 07:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910228 10:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910228 18:00,0.15
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910228 19:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910228 22:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910228 23:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910301 00:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910301 01:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910301 02:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910301 03:00,0.13
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910301 04:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910301 05:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910301 06:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910301 07:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910301 08:00,0.18
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910301 11:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910301 13:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910304 18:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910304 19:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910304 20:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910304 22:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910310 22:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910313 13:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910313 14:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910313 15:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910313 16:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910318 21:00,0.30
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910318 22:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910318 23:00,0.20
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910319 00:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910319 01:00,0.13
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910319 02:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910319 03:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910320 04:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910320 05:00,0.25
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910320 06:00,0.13
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910320 07:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910325 00:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910325 01:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910325 02:00,0.24
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910325 03:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910325 04:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910325 07:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910325 08:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910326 00:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910326 01:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910326 02:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910326 03:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910326 04:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910326 05:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910326 06:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910326 13:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910326 15:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910326 16:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910326 18:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910326 19:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910326 20:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910326 21:00,0.11
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910326 22:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910326 23:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910327 00:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910327 01:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910327 03:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910327 04:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910327 05:00,0.19
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910327 06:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910401 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910501 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910601 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910701 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910708 07:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910708 08:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910708 09:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910719 07:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910719 08:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910719 09:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910731 05:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910731 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910801 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910901 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910928 05:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19910928 06:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19911001 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19911026 13:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19911026 14:00,0.01
